id,title,author,year,publisher,genre,rating,pages,language,description
1301,Book Title 1301,Author 1,1921,Publisher 1,Science Fiction,1.7,145,French,Description for book 1301...
1302,Book Title 1302,Author 2,2003,Publisher 2,Fiction,1.3,138,French,Description for book 1302...
1303,Book Title 1303,Author 3,1950,Publisher 3,Mystery,3.5,328,French,Description for book 1303...
1304,Book Title 1304,Author 4,1911,Publisher 4,Romance,3.9,524,German,Description for book 1304...
1305,Book Title 1305,Author 5,1915,Publisher 5,Romance,1.6,256,Chinese,Description for book 1305...
1306,Book Title 1306,Author 6,2011,Publisher 6,Fiction,3.1,205,English,Description for book 1306...
1307,Book Title 1307,Author 7,1910,Publisher 7,Fantasy,4.7,437,German,Description for book 1307...
1308,Book Title 1308,Author 8,2009,Publisher 8,Science Fiction,1.6,309,Chinese,Description for book 1308...
1309,Book Title 1309,Author 9,1989,Publisher 9,Fiction,1.3,785,Chinese,Description for book 1309...
1310,Book Title 1310,Author 10,1987,Publisher 10,Fantasy,2.6,308,French,Description for book 1310...
1311,Book Title 1311,Author 11,2007,Publisher 11,Non-Fiction,2.8,191,English,Description for book 1311...
1312,Book Title 1312,Author 12,1915,Publisher 12,Fantasy,2.1,253,German,Description for book 1312...
1313,Book Title 1313,Author 13,1995,Publisher 13,Fiction,1.6,346,French,Description for book 1313...
1314,Book Title 1314,Author 14,1903,Publisher 14,Biography,3.5,690,German,Description for book 1314...
1315,Book Title 1315,Author 15,1992,Publisher 15,Thriller,3.1,118,French,Description for book 1315...
1316,Book Title 1316,Author 16,2021,Publisher 16,Fiction,1.7,574,French,Description for book 1316...
1317,Book Title 1317,Author 17,1909,Publisher 17,Horror,1.6,562,English,Description for book 1317...
1318,Book Title 1318,Author 18,2015,Publisher 18,Fantasy,2.6,109,French,Description for book 1318...
1319,Book Title 1319,Author 19,2005,Publisher 19,Fiction,3.2,473,French,Description for book 1319...
1320,Book Title 1320,Author 20,1932,Publisher 0,Mystery,3.6,639,Chinese,Description for book 1320...
1321,Book Title 1321,Author 21,1948,Publisher 1,Science Fiction,4.3,799,French,Description for book 1321...
1322,Book Title 1322,Author 22,2006,Publisher 2,Science Fiction,1.9,316,Spanish,Description for book 1322...
1323,Book Title 1323,Author 23,2003,Publisher 3,Science Fiction,1.1,576,Spanish,Description for book 1323...
1324,Book Title 1324,Author 24,2007,Publisher 4,Biography,5.0,334,Spanish,Description for book 1324...
1325,Book Title 1325,Author 25,1962,Publisher 5,Fantasy,1.3,311,Chinese,Description for book 1325...
1326,Book Title 1326,Author 26,1973,Publisher 6,Horror,4.2,654,Spanish,Description for book 1326...
1327,Book Title 1327,Author 27,1989,Publisher 7,Thriller,4.3,434,German,Description for book 1327...
1328,Book Title 1328,Author 28,1990,Publisher 8,Fiction,4.1,360,Chinese,Description for book 1328...
1329,Book Title 1329,Author 29,1988,Publisher 9,Romance,4.9,149,Chinese,Description for book 1329...
1330,Book Title 1330,Author 30,1929,Publisher 10,Thriller,1.6,745,Spanish,Description for book 1330...
1331,Book Title 1331,Author 31,1940,Publisher 11,Biography,3.5,342,German,Description for book 1331...
1332,Book Title 1332,Author 32,1904,Publisher 12,Fantasy,1.2,188,French,Description for book 1332...
1333,Book Title 1333,Author 33,1978,Publisher 13,Mystery,3.9,601,Spanish,Description for book 1333...
1334,Book Title 1334,Author 34,1978,Publisher 14,Fiction,3.5,575,French,Description for book 1334...
1335,Book Title 1335,Author 35,2020,Publisher 15,Thriller,4.7,548,English,Description for book 1335...
1336,Book Title 1336,Author 36,1939,Publisher 16,Fiction,2.3,286,English,Description for book 1336...
1337,Book Title 1337,Author 37,1993,Publisher 17,Romance,3.0,266,Spanish,Description for book 1337...
1338,Book Title 1338,Author 38,2014,Publisher 18,Romance,4.4,412,Chinese,Description for book 1338...
1339,Book Title 1339,Author 39,1975,Publisher 19,Horror,4.7,167,German,Description for book 1339...
1340,Book Title 1340,Author 40,2016,Publisher 0,Science Fiction,4.1,596,French,Description for book 1340...
1341,Book Title 1341,Author 41,1912,Publisher 1,Mystery,2.3,125,Spanish,Description for book 1341...
1342,Book Title 1342,Author 42,1987,Publisher 2,Mystery,2.1,179,English,Description for book 1342...
1343,Book Title 1343,Author 43,1956,Publisher 3,Romance,1.6,129,Chinese,Description for book 1343...
1344,Book Title 1344,Author 44,1951,Publisher 4,Horror,3.0,284,Chinese,Description for book 1344...
1345,Book Title 1345,Author 45,2016,Publisher 5,Non-Fiction,2.3,542,English,Description for book 1345...
1346,Book Title 1346,Author 46,1934,Publisher 6,Non-Fiction,3.4,756,Spanish,Description for book 1346...
1347,Book Title 1347,Author 47,1988,Publisher 7,Mystery,3.6,651,French,Description for book 1347...
1348,Book Title 1348,Author 48,2008,Publisher 8,Horror,4.1,525,German,Description for book 1348...
1349,Book Title 1349,Author 49,1931,Publisher 9,Fiction,2.5,692,Spanish,Description for book 1349...
1350,Book Title 1350,Author 50,1920,Publisher 10,Non-Fiction,4.1,165,German,Description for book 1350...
1351,Book Title 1351,Author 51,2005,Publisher 11,Romance,3.5,584,English,Description for book 1351...
1352,Book Title 1352,Author 52,1974,Publisher 12,Fiction,1.5,507,German,Description for book 1352...
1353,Book Title 1353,Author 53,2020,Publisher 13,Science Fiction,4.8,228,English,Description for book 1353...
1354,Book Title 1354,Author 54,2017,Publisher 14,Non-Fiction,1.3,659,French,Description for book 1354...
1355,Book Title 1355,Author 55,1918,Publisher 15,Horror,4.3,348,English,Description for book 1355...
1356,Book Title 1356,Author 56,1960,Publisher 16,Mystery,4.3,351,French,Description for book 1356...
1357,Book Title 1357,Author 57,1993,Publisher 17,Biography,1.3,398,English,Description for book 1357...
1358,Book Title 1358,Author 58,1990,Publisher 18,Fantasy,2.1,124,Spanish,Description for book 1358...
1359,Book Title 1359,Author 59,2000,Publisher 19,Fiction,1.2,191,English,Description for book 1359...
1360,Book Title 1360,Author 60,1925,Publisher 0,Fiction,4.4,352,French,Description for book 1360...
1361,Book Title 1361,Author 61,1982,Publisher 1,Non-Fiction,3.1,106,English,Description for book 1361...
1362,Book Title 1362,Author 62,1991,Publisher 2,Biography,2.0,725,English,Description for book 1362...
1363,Book Title 1363,Author 63,1946,Publisher 3,Fantasy,3.8,726,Chinese,Description for book 1363...
1364,Book Title 1364,Author 64,1995,Publisher 4,Thriller,4.4,723,Spanish,Description for book 1364...
1365,Book Title 1365,Author 65,1935,Publisher 5,Mystery,2.3,786,Spanish,Description for book 1365...
1366,Book Title 1366,Author 66,1926,Publisher 6,Romance,2.9,626,Chinese,Description for book 1366...
1367,Book Title 1367,Author 67,1981,Publisher 7,Horror,4.8,212,English,Description for book 1367...
1368,Book Title 1368,Author 68,1918,Publisher 8,Mystery,1.9,693,Chinese,Description for book 1368...
1369,Book Title 1369,Author 69,1988,Publisher 9,Romance,3.3,329,Spanish,Description for book 1369...
1370,Book Title 1370,Author 70,1989,Publisher 10,Mystery,3.7,752,Chinese,Description for book 1370...
1371,Book Title 1371,Author 71,1919,Publisher 11,Fiction,1.8,549,English,Description for book 1371...
1372,Book Title 1372,Author 72,1983,Publisher 12,Horror,1.2,245,German,Description for book 1372...
1373,Book Title 1373,Author 73,1904,Publisher 13,Science Fiction,4.2,304,English,Description for book 1373...
1374,Book Title 1374,Author 74,1953,Publisher 14,Biography,5.0,377,Chinese,Description for book 1374...
1375,Book Title 1375,Author 75,1939,Publisher 15,Non-Fiction,3.1,402,French,Description for book 1375...
1376,Book Title 1376,Author 76,1946,Publisher 16,Horror,1.6,240,German,Description for book 1376...
1377,Book Title 1377,Author 77,1954,Publisher 17,Non-Fiction,3.2,298,French,Description for book 1377...
1378,Book Title 1378,Author 78,1970,Publisher 18,Romance,1.1,245,French,Description for book 1378...
1379,Book Title 1379,Author 79,2001,Publisher 19,Non-Fiction,2.5,419,German,Description for book 1379...
1380,Book Title 1380,Author 80,1948,Publisher 0,Romance,1.5,185,German,Description for book 1380...
1381,Book Title 1381,Author 81,1911,Publisher 1,Fiction,3.5,110,Chinese,Description for book 1381...
1382,Book Title 1382,Author 82,1963,Publisher 2,Romance,4.0,621,English,Description for book 1382...
1383,Book Title 1383,Author 83,1986,Publisher 3,Horror,4.8,153,English,Description for book 1383...
1384,Book Title 1384,Author 84,1957,Publisher 4,Non-Fiction,2.1,631,French,Description for book 1384...
1385,Book Title 1385,Author 85,1985,Publisher 5,Mystery,3.9,339,Chinese,Description for book 1385...
1386,Book Title 1386,Author 86,1935,Publisher 6,Non-Fiction,1.4,222,German,Description for book 1386...
1387,Book Title 1387,Author 87,1933,Publisher 7,Romance,1.1,753,German,Description for book 1387...
1388,Book Title 1388,Author 88,2021,Publisher 8,Biography,2.2,607,English,Description for book 1388...
1389,Book Title 1389,Author 89,1939,Publisher 9,Science Fiction,4.2,159,English,Description for book 1389...
1390,Book Title 1390,Author 90,1931,Publisher 10,Non-Fiction,3.7,654,Spanish,Description for book 1390...
1391,Book Title 1391,Author 91,2001,Publisher 11,Fiction,4.7,180,French,Description for book 1391...
1392,Book Title 1392,Author 92,1960,Publisher 12,Biography,1.2,153,English,Description for book 1392...
1393,Book Title 1393,Author 93,2010,Publisher 13,Horror,3.6,311,English,Description for book 1393...
1394,Book Title 1394,Author 94,1908,Publisher 14,Fiction,4.1,589,English,Description for book 1394...
1395,Book Title 1395,Author 95,1923,Publisher 15,Biography,3.5,284,French,Description for book 1395...
1396,Book Title 1396,Author 96,1992,Publisher 16,Biography,4.7,728,English,Description for book 1396...
1397,Book Title 1397,Author 97,1917,Publisher 17,Horror,3.0,570,Chinese,Description for book 1397...
1398,Book Title 1398,Author 98,1967,Publisher 18,Biography,4.8,530,English,Description for book 1398...
1399,Book Title 1399,Author 99,1979,Publisher 19,Fantasy,2.4,734,English,Description for book 1399...
1400,Book Title 1400,Author 0,1931,Publisher 0,Science Fiction,4.4,597,Chinese,Description for book 1400...
1401,Book Title 1401,Author 1,1987,Publisher 1,Mystery,3.0,421,English,Description for book 1401...
1402,Book Title 1402,Author 2,1986,Publisher 2,Fantasy,2.6,741,Spanish,Description for book 1402...
1403,Book Title 1403,Author 3,1930,Publisher 3,Science Fiction,4.6,546,French,Description for book 1403...
1404,Book Title 1404,Author 4,1976,Publisher 4,Fantasy,4.7,474,Spanish,Description for book 1404...
1405,Book Title 1405,Author 5,1968,Publisher 5,Science Fiction,4.5,662,Chinese,Description for book 1405...
1406,Book Title 1406,Author 6,1945,Publisher 6,Fantasy,3.6,236,French,Description for book 1406...
1407,Book Title 1407,Author 7,1922,Publisher 7,Biography,2.3,581,English,Description for book 1407...
1408,Book Title 1408,Author 8,1968,Publisher 8,Fantasy,2.7,422,English,Description for book 1408...
1409,Book Title 1409,Author 9,2004,Publisher 9,Fantasy,3.4,606,German,Description for book 1409...
1410,Book Title 1410,Author 10,1966,Publisher 10,Horror,2.7,549,Chinese,Description for book 1410...
1411,Book Title 1411,Author 11,1985,Publisher 11,Mystery,1.0,557,French,Description for book 1411...
1412,Book Title 1412,Author 12,1969,Publisher 12,Science Fiction,3.4,162,Spanish,Description for book 1412...
1413,Book Title 1413,Author 13,1961,Publisher 13,Romance,1.7,414,English,Description for book 1413...
1414,Book Title 1414,Author 14,1931,Publisher 14,Biography,3.2,430,German,Description for book 1414...
1415,Book Title 1415,Author 15,1909,Publisher 15,Romance,2.4,762,Chinese,Description for book 1415...
1416,Book Title 1416,Author 16,1970,Publisher 16,Horror,1.2,799,Spanish,Description for book 1416...
1417,Book Title 1417,Author 17,1917,Publisher 17,Mystery,1.7,332,German,Description for book 1417...
1418,Book Title 1418,Author 18,1973,Publisher 18,Biography,1.7,708,French,Description for book 1418...
1419,Book Title 1419,Author 19,1957,Publisher 19,Romance,2.7,786,Spanish,Description for book 1419...
1420,Book Title 1420,Author 20,1900,Publisher 0,Romance,4.5,397,Spanish,Description for book 1420...
1421,Book Title 1421,Author 21,1940,Publisher 1,Romance,4.5,139,English,Description for book 1421...
1422,Book Title 1422,Author 22,2021,Publisher 2,Mystery,4.6,189,Chinese,Description for book 1422...
1423,Book Title 1423,Author 23,1974,Publisher 3,Non-Fiction,3.0,136,German,Description for book 1423...
1424,Book Title 1424,Author 24,1959,Publisher 4,Fantasy,1.1,399,English,Description for book 1424...
1425,Book Title 1425,Author 25,1960,Publisher 5,Fantasy,3.0,626,English,Description for book 1425...
1426,Book Title 1426,Author 26,1976,Publisher 6,Fiction,3.5,701,Chinese,Description for book 1426...
1427,Book Title 1427,Author 27,2022,Publisher 7,Non-Fiction,3.0,329,German,Description for book 1427...
1428,Book Title 1428,Author 28,1972,Publisher 8,Horror,3.5,189,Spanish,Description for book 1428...
1429,Book Title 1429,Author 29,2006,Publisher 9,Biography,2.1,271,English,Description for book 1429...
1430,Book Title 1430,Author 30,2021,Publisher 10,Thriller,3.7,236,German,Description for book 1430...
1431,Book Title 1431,Author 31,1933,Publisher 11,Biography,2.5,680,English,Description for book 1431...
1432,Book Title 1432,Author 32,2002,Publisher 12,Romance,3.9,588,Spanish,Description for book 1432...
1433,Book Title 1433,Author 33,2006,Publisher 13,Fantasy,2.4,761,Chinese,Description for book 1433...
1434,Book Title 1434,Author 34,1929,Publisher 14,Mystery,3.4,146,English,Description for book 1434...
1435,Book Title 1435,Author 35,1962,Publisher 15,Biography,1.7,701,English,Description for book 1435...
1436,Book Title 1436,Author 36,1984,Publisher 16,Romance,4.4,729,German,Description for book 1436...
1437,Book Title 1437,Author 37,1973,Publisher 17,Mystery,2.7,459,Chinese,Description for book 1437...
1438,Book Title 1438,Author 38,1936,Publisher 18,Horror,1.3,663,French,Description for book 1438...
1439,Book Title 1439,Author 39,1912,Publisher 19,Science Fiction,3.6,647,French,Description for book 1439...
1440,Book Title 1440,Author 40,1986,Publisher 0,Biography,4.8,185,English,Description for book 1440...
1441,Book Title 1441,Author 41,2018,Publisher 1,Mystery,3.1,359,English,Description for book 1441...
1442,Book Title 1442,Author 42,1921,Publisher 2,Science Fiction,3.6,302,English,Description for book 1442...
1443,Book Title 1443,Author 43,1953,Publisher 3,Science Fiction,4.2,191,French,Description for book 1443...
1444,Book Title 1444,Author 44,1903,Publisher 4,Mystery,1.5,526,German,Description for book 1444...
1445,Book Title 1445,Author 45,1991,Publisher 5,Mystery,5.0,597,Spanish,Description for book 1445...
1446,Book Title 1446,Author 46,1975,Publisher 6,Biography,1.6,652,English,Description for book 1446...
1447,Book Title 1447,Author 47,1907,Publisher 7,Mystery,3.5,657,English,Description for book 1447...
1448,Book Title 1448,Author 48,1968,Publisher 8,Fiction,2.3,362,French,Description for book 1448...
1449,Book Title 1449,Author 49,1971,Publisher 9,Mystery,3.7,232,Spanish,Description for book 1449...
1450,Book Title 1450,Author 50,1999,Publisher 10,Biography,1.3,239,German,Description for book 1450...
1451,Book Title 1451,Author 51,1953,Publisher 11,Science Fiction,3.4,650,Chinese,Description for book 1451...
1452,Book Title 1452,Author 52,1950,Publisher 12,Fiction,1.2,193,Spanish,Description for book 1452...
1453,Book Title 1453,Author 53,1918,Publisher 13,Romance,2.0,758,German,Description for book 1453...
1454,Book Title 1454,Author 54,1964,Publisher 14,Fiction,2.3,319,French,Description for book 1454...
1455,Book Title 1455,Author 55,1977,Publisher 15,Non-Fiction,1.2,580,English,Description for book 1455...
1456,Book Title 1456,Author 56,1987,Publisher 16,Biography,2.7,376,English,Description for book 1456...
1457,Book Title 1457,Author 57,1910,Publisher 17,Fantasy,4.3,358,Chinese,Description for book 1457...
